Key Date;Legal Entity;Business Portfolio;Cohort;OCT;GLOB;Portfolio Type;Coverage Currency;Portfolio Category;Cost/Rev Element Target;Cost/Rev Element Calculation Base;Factor Actuals;Factor Estimates
20211231;001;42;2013;2;L33100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2012;2;L33100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2011;2;L33100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2010;2;L33100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2009;2;L33100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2008;2;L33100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2007;2;L33100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2006;2;L33100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2005;2;L33100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2004;2;L33100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2003;2;L33100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2002;2;L33100;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2021;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2020;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2019;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2018;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2017;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2016;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2015;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2014;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2013;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2012;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2011;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2010;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2009;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2008;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2007;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2006;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2005;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2004;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2003;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2002;2;L33100;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2021;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2020;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2019;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2018;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2017;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2016;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2015;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2014;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2013;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2012;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2011;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2010;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2009;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2008;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2007;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2006;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2005;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2004;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2003;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2002;2;L33100;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2021;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2020;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2019;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2018;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2017;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2016;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2015;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2014;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2013;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2012;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2011;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2010;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2009;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2008;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2007;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2006;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2005;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2004;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2003;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2002;2;L33100;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2021;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2020;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2019;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2018;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2017;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2016;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2015;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2014;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2013;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2012;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2011;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2010;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2009;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2008;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2007;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2006;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2005;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2004;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2003;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2002;2;L33100;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2021;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2020;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2019;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2018;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2017;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2016;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2015;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2014;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2013;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2012;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2011;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2010;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2009;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2008;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2007;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2006;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2005;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2004;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2003;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2002;2;L33100;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2021;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2020;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2019;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2018;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2017;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2016;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2015;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2014;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2013;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2012;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2011;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2010;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2009;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2008;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2007;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2006;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2005;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2004;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2003;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2002;2;L33100;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2021;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2020;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2019;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2018;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2017;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2016;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2015;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2014;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2013;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2012;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2011;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2010;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2009;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2008;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2007;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2006;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2005;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2004;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2003;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2002;2;L33100;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2021;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2020;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2019;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2018;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2017;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2016;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2015;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2014;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2013;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2012;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2011;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2010;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2009;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2008;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2007;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2006;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2005;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2004;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2003;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2002;2;L33100;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2021;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2020;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2019;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2018;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2017;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2016;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2015;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2014;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2013;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2012;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2011;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2010;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2009;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2008;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2007;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2006;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2005;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2004;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2003;2;L33200;D;CHF;1;Z221;Z220;0,00;0,00
20211231;001;42;2002;2;L33200;D;CHF;1;Z221;Z220;100,00;100,00
20211231;001;42;2021;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2020;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2019;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2018;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2017;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2016;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2015;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2014;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2013;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2012;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2011;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2010;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2009;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2008;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2007;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2006;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2005;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2004;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2003;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2002;2;L33200;D;CHF;1;Z232;Z230;100,00;100,00
20211231;001;42;2021;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2020;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2019;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2018;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2017;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2016;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2015;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2014;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2013;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2012;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2011;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2010;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2009;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2008;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2007;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2006;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2005;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2004;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2003;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2002;2;L33200;D;CHF;1;Z201;Z200;0,00;0,00
20211231;001;42;2021;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2020;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2019;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2018;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2017;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2016;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2015;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2014;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2013;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2012;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2011;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2010;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2009;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2008;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2007;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2006;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2005;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2004;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2003;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2002;2;L33200;D;CHF;1;Z202;Z200;100,00;100,00
20211231;001;42;2021;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2020;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2019;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2018;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2017;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2016;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2015;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2014;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2013;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2012;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2011;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2010;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2009;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2008;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2007;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2006;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2005;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2004;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2003;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2002;2;L33200;D;CHF;1;Z211;Z210;0,00;0,00
20211231;001;42;2021;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2020;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2019;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2018;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2017;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2016;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2015;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2014;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2013;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2012;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2011;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2010;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2009;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2008;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2007;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2006;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2005;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2004;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2003;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2002;2;L33200;D;CHF;1;Z212;Z210;100,00;100,00
20211231;001;42;2021;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2020;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2019;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2018;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2017;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2016;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2015;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2014;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2013;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2012;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2011;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2010;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2009;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2008;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2007;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2006;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2005;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2004;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2003;2;L33200;D;CHF;1;Z222;Z220;100,00;100,00
20211231;001;42;2002;2;L33200;D;CHF;1;Z222;Z220;0,00;0,00
20211231;001;42;2021;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2020;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2019;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2018;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2017;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2016;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2015;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2014;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2013;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2012;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2011;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2010;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2009;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2008;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2007;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2006;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2005;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2004;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2003;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2002;2;L33200;D;CHF;1;Z231;Z230;0,00;0,00
20211231;001;42;2021;2;L33200;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2020;2;L33200;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2019;2;L33200;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2018;2;L33200;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2017;2;L33200;D;CHF;1;Z271;Z270;0,00;0,00
20211231;001;42;2016;2;L33200;D;CHF;1;Z271;Z270;0,00;0,00
